"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.780549640E-1,-1.065264456E-3,5.326322280E-4,4.101268202E-2
5.800540660E-1,1.597896684E-3,-1.597896684E-3,3.781688958E-2
5.820532070E-1,1.065264456E-3,2.130528912E-3,3.302319720E-2
5.840522300E-1,1.065264456E-3,1.597896684E-3,2.769687586E-2
5.860504720E-1,1.597896684E-3,0.000000000E0,2.556634694E-2
5.880492610E-1,2.130528912E-3,-1.597896684E-3,2.024002373E-2
5.900480890E-1,1.065264456E-3,-2.663161140E-3,1.864212751E-2
5.920475420E-1,2.663161140E-3,-2.130528912E-3,1.171790902E-2
5.940472300E-1,3.728425596E-3,-3.728425596E-3,9.054748341E-3
5.960473080E-1,1.065264456E-3,-1.597896684E-3,2.663161140E-3
5.980472300E-1,1.597896684E-3,-1.597896684E-3,-2.130528912E-3
6.000471520E-1,2.130528912E-3,-1.065264456E-3,-5.858954508E-3
6.020463710E-1,2.130528912E-3,-1.597896684E-3,-1.225054078E-2
6.040452770E-1,1.597896684E-3,-2.130528912E-3,-1.704423130E-2
6.060448470E-1,3.195793368E-3,5.326322280E-4,-2.130528912E-2
6.080436750E-1,2.130528912E-3,-1.597896684E-3,-2.663161233E-2
6.100421130E-1,3.195793368E-3,-2.663161140E-3,-2.663161233E-2
6.120412530E-1,3.195793368E-3,-1.597896684E-3,-3.408846259E-2
6.140407460E-1,0.000000000E0,-4.793690052E-3,-3.675162420E-2
6.160403160E-1,2.663161140E-3,-3.195793368E-3,-3.941478580E-2
6.180397300E-1,2.130528912E-3,-1.065264456E-3,-4.048004746E-2
6.200387530E-1,3.195793368E-3,-2.663161140E-3,-4.527373984E-2
6.220378160E-1,4.793690052E-3,-2.130528912E-3,-4.793690145E-2
6.240366050E-1,4.793690052E-3,-2.663161140E-3,-5.273059011E-2
6.260354720E-1,3.728425596E-3,-1.065264456E-3,-5.539375171E-2
6.280342220E-1,7.456851192E-3,-5.326322280E-4,-5.805691332E-2
6.300329330E-1,4.793690052E-3,-5.326322280E-3,-6.125270575E-2
6.320320740E-1,5.326322280E-3,-5.326322280E-3,-6.391586363E-2
6.340315270E-1,5.326322280E-3,-4.261057824E-3,-6.764429063E-2
6.360309800E-1,4.261057824E-3,-3.195793368E-3,-7.190535218E-2
6.380302770E-1,4.793690052E-3,-4.261057824E-3,-7.510114461E-2
6.400304330E-1,4.261057824E-3,-4.793690052E-3,-7.776430249E-2
6.420298080E-1,3.195793368E-3,-4.261057824E-3,-8.149272949E-2
6.440288320E-1,4.793690052E-3,-5.858954508E-3,-8.255799860E-2
6.460272690E-1,5.326322280E-3,-5.858954508E-3,-8.522115648E-2
6.480268000E-1,5.326322280E-3,-9.587380104E-3,-8.628641814E-2
6.500260580E-1,5.326322280E-3,-8.522115648E-3,-8.681905270E-2
6.520244570E-1,5.326322280E-3,-7.456851192E-3,-8.948221803E-2
6.540228160E-1,5.858954508E-3,-7.989482954E-3,-8.841694891E-2
6.560215660E-1,5.326322280E-3,-9.587380104E-3,-8.948221803E-2
6.580207460E-1,3.728425596E-3,-9.587380104E-3,-9.001484513E-2
6.600200030E-1,4.793690052E-3,-9.054748341E-3,-9.001484513E-2
6.620190660E-1,5.326322280E-3,-8.522115648E-3,-8.735168725E-2
6.640181280E-1,5.326322280E-3,-9.587380104E-3,-8.575379103E-2
6.660175030E-1,5.326322280E-3,-1.065264456E-2,-8.681905270E-2
6.680168390E-1,6.391586736E-3,-1.065264456E-2,-8.681905270E-2
6.700162140E-1,4.261057824E-3,-1.118527725E-2,-8.362326026E-2
6.720148860E-1,4.261057824E-3,-6.924218964E-3,-8.415589482E-2
6.740141050E-1,4.793690052E-3,-3.195793368E-3,-8.096009493E-2
6.760137140E-1,6.391586736E-3,-5.326322280E-3,-7.882957160E-2
6.780129720E-1,5.858954508E-3,-2.130528912E-3,-7.936219871E-2
6.800126210E-1,5.858954508E-3,0.000000000E0,-7.829693705E-2
6.820126600E-1,7.989482954E-3,0.000000000E0,-7.456851006E-2
6.840126600E-1,6.924218964E-3,-1.065264456E-3,-7.350324839E-2
6.860119960E-1,7.456851192E-3,-5.326322280E-4,-7.297061384E-2
6.880110580E-1,6.924218964E-3,0.000000000E0,-7.137271762E-2
6.900102770E-1,5.326322280E-3,5.326322280E-4,-6.977482140E-2
6.920102380E-1,4.793690052E-3,0.000000000E0,-6.817692518E-2
6.940098860E-1,2.663161140E-3,1.065264456E-3,-6.498113275E-2
6.960093000E-1,5.858954508E-3,1.065264456E-3,-6.231797114E-2
6.980084410E-1,4.793690052E-3,5.326322280E-4,-6.285060197E-2
7.000063320E-1,4.261057824E-3,0.000000000E0,-5.912217870E-2
7.020035580E-1,6.391586736E-3,0.000000000E0,-5.539375171E-2
7.040022690E-1,3.195793368E-3,-3.195793368E-3,-5.273059011E-2
7.060015660E-1,5.858954508E-3,-2.130528912E-3,-4.633900523E-2
7.080010580E-1,2.663161140E-3,-4.793690052E-3,-4.420847446E-2
7.100004720E-1,4.261057824E-3,-5.858954508E-3,-4.048004746E-2
7.119989490E-1,-5.326322280E-4,-2.663161140E-3,-3.781688958E-2
7.139975030E-1,3.195793368E-3,-3.728425596E-3,-3.462109342E-2
7.159978940E-1,4.793690052E-3,-5.326322280E-3,-2.876213938E-2
7.179978550E-1,2.663161140E-3,-5.858954508E-3,-2.822950855E-2
7.199973860E-1,4.261057824E-3,-2.130528912E-3,-2.396845073E-2
7.219968000E-1,2.663161140E-3,-4.261057824E-3,-1.917476021E-2
7.239968780E-1,2.130528912E-3,-5.326322280E-3,-1.704423130E-2
7.259970740E-1,2.130528912E-3,-3.195793368E-3,-1.438106969E-2
7.279969570E-1,3.195793368E-3,-3.195793368E-3,-1.331580617E-2
7.299967220E-1,2.663161140E-3,-3.195793368E-3,-1.065264456E-2
7.319964490E-1,2.130528912E-3,-2.130528912E-3,-7.989482954E-3
7.339967610E-1,2.663161140E-3,-5.326322280E-4,-5.858954508E-3
7.359968780E-1,5.326322280E-3,-5.326322280E-4,-5.858954508E-3
7.379961750E-1,3.728425596E-3,-3.728425596E-3,-1.065264456E-3
7.399950030E-1,4.793690052E-3,0.000000000E0,1.065264456E-3
