"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.692197650E-1,9.624999948E-4,5.499999970E-4,-1.649999991E-3
7.717201510E-1,2.062499989E-3,-5.499999970E-4,-5.499999970E-4
7.742206880E-1,-1.374999993E-4,5.499999970E-4,-1.649999991E-3
7.767210800E-1,9.624999948E-4,1.649999991E-3,-5.499999970E-4
7.792216160E-1,-1.374999993E-4,-5.499999970E-4,-1.649999991E-3
7.817220030E-1,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
7.842225390E-1,9.624999948E-4,1.649999991E-3,-1.649999991E-3
7.867229160E-1,-1.374999993E-4,5.499999970E-4,-5.499999970E-4
7.892234520E-1,-1.099999994E-3,-5.499999970E-4,5.499999970E-4
7.917237620E-1,-1.374999993E-4,1.649999991E-3,-1.649999991E-3
7.942241440E-1,-2.199999988E-3,5.499999970E-4,5.499999970E-4
7.967246830E-1,-1.374999993E-4,5.499999970E-4,1.649999991E-3
7.992250700E-1,-1.099999994E-3,5.499999970E-4,2.612499986E-3
8.017256060E-1,2.062499989E-3,5.499999970E-4,2.612499986E-3
8.042259930E-1,9.624999948E-4,5.499999970E-4,4.812499974E-3
8.067265530E-1,-1.374999993E-4,-5.499999970E-4,2.612499986E-3
8.092269400E-1,-1.099999994E-3,5.499999970E-4,6.874999963E-3
8.117274760E-1,9.624999948E-4,1.649999991E-3,4.812499974E-3
8.142278630E-1,-1.374999993E-4,5.499999970E-4,5.912499968E-3
8.167284040E-1,-1.374999993E-4,5.499999970E-4,5.912499968E-3
8.192287910E-1,9.624999948E-4,-5.499999970E-4,7.974999957E-3
8.217293270E-1,9.624999948E-4,5.499999970E-4,7.974999957E-3
8.242297140E-1,9.624999948E-4,-1.649999991E-3,6.874999963E-3
8.267302550E-1,9.624999948E-4,-5.499999970E-4,5.912499968E-3
8.292306420E-1,2.062499989E-3,-5.499999970E-4,7.974999957E-3
8.317311790E-1,-1.374999993E-4,5.499999970E-4,7.974999957E-3
8.342314880E-1,9.624999948E-4,1.649999991E-3,7.974999957E-3
8.367321020E-1,-1.374999993E-4,5.499999970E-4,5.912499968E-3
8.392324160E-1,-1.374999993E-4,5.499999970E-4,4.812499974E-3
8.417330300E-1,-1.374999993E-4,-1.649999991E-3,3.712499980E-3
8.442334160E-1,-1.374999993E-4,5.499999970E-4,3.712499980E-3
8.467339530E-1,9.624999948E-4,5.499999970E-4,2.612499986E-3
8.492342530E-1,-1.374999993E-4,5.499999970E-4,5.499999970E-4
8.517346350E-1,-1.374999993E-4,5.499999970E-4,-5.499999970E-4
8.542351740E-1,-1.099999994E-3,5.499999970E-4,-2.612499986E-3
8.567355600E-1,2.062499989E-3,-5.499999970E-4,-2.612499986E-3
8.592361020E-1,9.624999948E-4,-5.499999970E-4,-4.812499974E-3
8.617364880E-1,-1.099999994E-3,5.499999970E-4,-6.874999963E-3
8.642370250E-1,-1.374999993E-4,-1.649999991E-3,-7.974999957E-3
8.667374110E-1,-1.374999993E-4,5.499999970E-4,-1.223750040E-2
8.692379330E-1,-1.099999994E-3,-1.649999991E-3,-1.223750040E-2
8.717383200E-1,-1.099999994E-3,-5.499999970E-4,-1.333750039E-2
8.742388560E-1,-1.374999993E-4,-1.649999991E-3,-1.649999991E-2
8.767392430E-1,-1.374999993E-4,-5.499999970E-4,-1.966249943E-2
8.792395450E-1,-1.374999993E-4,-1.649999991E-3,-1.966249943E-2
8.817400820E-1,-1.374999993E-4,-1.649999991E-3,-2.282499894E-2
8.842404680E-1,-1.374999993E-4,-1.649999991E-3,-2.282499894E-2
8.867410050E-1,-1.099999994E-3,-1.649999991E-3,-2.612499893E-2
8.892413910E-1,-1.374999993E-4,-1.649999991E-3,-2.612499893E-2
8.917419190E-1,-1.374999993E-4,5.499999970E-4,-2.928750031E-2
8.942423060E-1,-1.099999994E-3,-1.649999991E-3,-3.135000169E-2
8.967428420E-1,-1.374999993E-4,-5.499999970E-4,-3.355000168E-2
8.992432290E-1,-1.099999994E-3,-5.499999970E-4,-3.244999796E-2
9.017437700E-1,-1.374999993E-4,-5.499999970E-4,-3.355000168E-2
9.042441570E-1,-1.099999994E-3,-5.499999970E-4,-3.451250121E-2
9.067446930E-1,-1.374999993E-4,-1.649999991E-3,-3.451250121E-2
9.092450800E-1,-1.374999993E-4,-2.612499986E-3,-3.561250120E-2
9.117453880E-1,-1.374999993E-4,-5.499999970E-4,-3.451250121E-2
9.142459380E-1,-1.374999993E-4,-1.649999991E-3,-3.561250120E-2
9.167463250E-1,-1.099999994E-3,-5.499999970E-4,-3.355000168E-2
9.192468610E-1,-1.099999994E-3,5.499999970E-4,-3.244999796E-2
9.217472480E-1,-1.374999993E-4,-5.499999970E-4,-3.355000168E-2
9.242477690E-1,-1.374999993E-4,-1.649999991E-3,-3.038750030E-2
9.267481560E-1,-1.374999993E-4,-5.499999970E-4,-2.818750031E-2
9.292486920E-1,9.624999948E-4,5.499999970E-4,-2.612499893E-2
9.317490790E-1,9.624999948E-4,-2.612499986E-3,-2.502499893E-2
9.342496110E-1,-1.374999993E-4,-1.649999991E-3,-2.392499894E-2
9.367499980E-1,-1.374999993E-4,-1.649999991E-3,-2.076249942E-2
9.392505340E-1,-1.374999993E-4,5.499999970E-4,-1.759999990E-2
9.417509210E-1,9.624999948E-4,-5.499999970E-4,-1.539999992E-2
9.442514580E-1,-1.374999993E-4,-5.499999970E-4,-1.429999992E-2
9.467518140E-1,-1.374999993E-4,-5.499999970E-4,-1.333750039E-2
9.492523510E-1,-1.374999993E-4,1.649999991E-3,-9.074999951E-3
9.517527370E-1,9.624999948E-4,-2.612499986E-3,-4.812499974E-3
9.542532740E-1,9.624999948E-4,5.499999970E-4,-3.712499980E-3
9.567536450E-1,9.624999948E-4,-5.499999970E-4,-5.499999970E-4
9.592541820E-1,-1.374999993E-4,-5.499999970E-4,1.649999991E-3
9.617545680E-1,2.062499989E-3,2.612499986E-3,2.612499986E-3
9.642548760E-1,-1.374999993E-4,5.499999970E-4,4.812499974E-3
9.667554280E-1,-1.374999993E-4,1.649999991E-3,5.912499968E-3
9.692558140E-1,2.062499989E-3,-5.499999970E-4,6.874999963E-3
9.717563510E-1,-1.099999994E-3,1.649999991E-3,6.874999963E-3
9.742567370E-1,2.062499989E-3,-1.649999991E-3,9.074999951E-3
9.767572740E-1,9.624999948E-4,-5.499999970E-4,7.974999957E-3
9.792576360E-1,9.624999948E-4,5.499999970E-4,9.074999951E-3
9.817581730E-1,2.062499989E-3,-5.499999970E-4,7.974999957E-3
9.842585590E-1,-1.374999993E-4,5.499999970E-4,9.074999951E-3
9.867590810E-1,3.162499983E-3,-5.499999970E-4,6.874999963E-3
9.892594680E-1,2.062499989E-3,5.499999970E-4,6.874999963E-3
9.917600040E-1,9.624999948E-4,-5.499999970E-4,4.812499974E-3
9.942603140E-1,-1.374999993E-4,5.499999970E-4,3.712499980E-3
9.967606960E-1,-1.374999993E-4,-1.649999991E-3,3.712499980E-3
9.992612400E-1,9.624999948E-4,5.499999970E-4,2.612499986E-3
1.001761626E0,-1.374999993E-4,1.649999991E-3,5.499999970E-4
1.004262163E0,9.624999948E-4,-5.499999970E-4,-5.499999970E-4
1.006762550E0,-1.374999993E-4,5.499999970E-4,-5.499999970E-4
1.009263091E0,2.062499989E-3,5.499999970E-4,-1.649999991E-3
1.011763478E0,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
1.014264014E0,9.624999948E-4,5.499999970E-4,-2.612499986E-3
1.016764401E0,-1.374999993E-4,5.499999970E-4,-2.612499986E-3
1.019264951E0,-1.374999993E-4,1.649999991E-3,-4.812499974E-3
1.021765338E0,-1.374999993E-4,-5.499999970E-4,-5.774999969E-3
1.024265874E0,2.062499989E-3,-5.499999970E-4,-5.774999969E-3
1.026766261E0,9.624999948E-4,5.499999970E-4,-6.874999963E-3
1.029266797E0,9.624999948E-4,5.499999970E-4,-6.874999963E-3
1.031767179E0,-1.374999993E-4,-5.499999970E-4,-7.974999957E-3
