"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.996396110E-1,-1.099999994E-3,5.499999970E-4,-5.802499875E-2
7.021399160E-1,-1.099999994E-3,-1.649999991E-3,-5.802499875E-2
7.046405290E-1,-1.374999993E-4,-2.612499986E-3,-6.118749827E-2
7.071408390E-1,-1.099999994E-3,-1.649999991E-3,-6.324999779E-2
7.096414520E-1,-1.374999993E-4,1.649999991E-3,-6.435000151E-2
7.121417620E-1,-1.374999993E-4,-1.649999991E-3,-6.228749827E-2
7.146422790E-1,-1.374999993E-4,-5.499999970E-4,-6.435000151E-2
7.171426660E-1,-2.199999988E-3,-1.649999991E-3,-6.544999778E-2
7.196432020E-1,-3.299999982E-3,5.499999970E-4,-6.861250103E-2
7.221435890E-1,-1.374999993E-4,-5.499999970E-4,-6.971249729E-2
7.246441260E-1,-1.099999994E-3,5.499999970E-4,-6.544999778E-2
7.271445490E-1,-1.374999993E-4,5.499999970E-4,-6.544999778E-2
7.296448570E-1,-1.099999994E-3,5.499999970E-4,-6.544999778E-2
7.321453930E-1,-2.199999988E-3,-2.612499986E-3,-6.435000151E-2
7.346457800E-1,-1.374999993E-4,5.499999970E-4,-6.324999779E-2
7.371463210E-1,-2.199999988E-3,1.649999991E-3,-6.228749827E-2
7.396467080E-1,-1.099999994E-3,-5.499999970E-4,-5.802499875E-2
7.421472450E-1,-1.099999994E-3,-5.499999970E-4,-5.582499877E-2
7.446476310E-1,-1.374999993E-4,1.649999991E-3,-5.376249924E-2
7.471481730E-1,-1.099999994E-3,1.649999991E-3,-5.156249925E-2
7.496484820E-1,-1.374999993E-4,-5.499999970E-4,-4.729999974E-2
7.521490960E-1,9.624999948E-4,-5.499999970E-4,-4.729999974E-2
7.546494050E-1,-1.374999993E-4,-5.499999970E-4,-4.303750023E-2
7.571500380E-1,-1.374999993E-4,-5.499999970E-4,-3.987500072E-2
7.596504240E-1,-1.374999993E-4,-1.649999991E-3,-3.781250119E-2
7.621509610E-1,-1.374999993E-4,5.499999970E-4,-3.451250121E-2
7.646512710E-1,-1.374999993E-4,-1.649999991E-3,-3.244999796E-2
7.671516240E-1,9.624999948E-4,-1.649999991E-3,-3.038750030E-2
7.696521630E-1,-1.099999994E-3,-1.649999991E-3,-2.612499893E-2
7.721525490E-1,-1.099999994E-3,-5.499999970E-4,-2.502499893E-2
7.746530860E-1,-1.099999994E-3,5.499999970E-4,-2.186249942E-2
7.771534720E-1,9.624999948E-4,-5.499999970E-4,-1.759999990E-2
7.796539960E-1,9.624999948E-4,-5.499999970E-4,-1.539999992E-2
7.821543820E-1,-1.374999993E-4,1.649999991E-3,-1.003750041E-2
7.846546900E-1,-1.374999993E-4,5.499999970E-4,-6.874999963E-3
