"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.035785950E-1,2.130528912E-3,-1.597896684E-3,-1.171790902E-2
5.055787520E-1,4.261057824E-3,-5.326322280E-4,-1.012001187E-2
5.075794160E-1,2.663161140E-3,2.130528912E-3,-7.989482954E-3
5.095792980E-1,4.793690052E-3,-5.326322280E-4,-5.858954508E-3
5.115789860E-1,3.195793368E-3,1.597896684E-3,-6.391586736E-3
5.135787910E-1,1.597896684E-3,1.065264456E-3,-3.728425596E-3
5.155792590E-1,5.326322280E-3,2.130528912E-3,-2.663161140E-3
5.175791810E-1,2.663161140E-3,2.663161140E-3,-5.326322280E-4
5.195792200E-1,3.728425596E-3,0.000000000E0,-1.065264456E-3
5.215798840E-1,3.195793368E-3,-5.326322280E-4,5.326322280E-4
5.235809780E-1,3.195793368E-3,1.065264456E-3,2.663161140E-3
5.255816420E-1,2.663161140E-3,1.065264456E-3,5.326322280E-3
5.275828530E-1,2.663161140E-3,-2.130528912E-3,6.391586736E-3
5.295837120E-1,2.663161140E-3,-5.326322280E-4,6.391586736E-3
5.315839470E-1,1.065264456E-3,-1.065264456E-3,7.456851192E-3
5.335844940E-1,2.130528912E-3,1.597896684E-3,6.924218964E-3
5.355848060E-1,2.130528912E-3,0.000000000E0,8.522115648E-3
5.375853920E-1,2.130528912E-3,-2.130528912E-3,1.012001187E-2
5.395855870E-1,2.663161140E-3,5.326322280E-4,1.118527725E-2
5.415860560E-1,5.326322280E-4,-1.065264456E-3,9.054748341E-3
5.435866030E-1,3.195793368E-3,2.663161140E-3,1.171790902E-2
5.455848840E-1,2.663161140E-3,5.326322280E-4,1.118527725E-2
5.475840250E-1,1.597896684E-3,0.000000000E0,1.171790902E-2
5.495839470E-1,1.597896684E-3,2.130528912E-3,1.118527725E-2
5.515833220E-1,1.065264456E-3,2.130528912E-3,1.278317347E-2
5.535841030E-1,3.195793368E-3,-5.326322280E-4,1.225054078E-2
5.555852750E-1,2.130528912E-3,1.065264456E-3,1.171790902E-2
5.575856270E-1,1.597896684E-3,1.065264456E-3,1.278317347E-2
5.595863690E-1,2.130528912E-3,1.065264456E-3,1.118527725E-2
5.615869160E-1,3.728425596E-3,1.597896684E-3,1.171790902E-2
5.635873840E-1,3.195793368E-3,3.195793368E-3,1.065264456E-2
5.655884780E-1,4.261057824E-3,-1.597896684E-3,1.012001187E-2
5.675898840E-1,3.195793368E-3,5.326322280E-4,1.065264456E-2
5.695910560E-1,2.663161140E-3,0.000000000E0,1.171790902E-2
5.715920720E-1,3.195793368E-3,5.326322280E-4,1.012001187E-2
5.735933220E-1,3.728425596E-3,-2.130528912E-3,1.012001187E-2
5.755942980E-1,3.195793368E-3,-2.130528912E-3,1.065264456E-2
5.775939860E-1,3.195793368E-3,-2.130528912E-3,9.587380104E-3
5.795945720E-1,2.130528912E-3,-2.663161140E-3,1.012001187E-2
5.815948840E-1,2.130528912E-3,-2.130528912E-3,9.054748341E-3
5.835959000E-1,4.793690052E-3,-3.195793368E-3,1.012001187E-2
5.855979700E-1,2.663161140E-3,-1.597896684E-3,9.054748341E-3
5.875990250E-1,0.000000000E0,-2.130528912E-3,8.522115648E-3
5.895999620E-1,1.597896684E-3,-4.261057824E-3,9.587380104E-3
5.916001970E-1,0.000000000E0,-3.195793368E-3,9.587380104E-3
5.936007830E-1,2.130528912E-3,-2.663161140E-3,9.054748341E-3
5.956010560E-1,5.326322280E-4,-1.065264456E-3,9.587380104E-3
5.976007050E-1,3.195793368E-3,-1.597896684E-3,9.054748341E-3
5.996003140E-1,1.065264456E-3,-1.065264456E-3,9.054748341E-3
6.015997670E-1,1.597896684E-3,-5.326322280E-4,9.054748341E-3
6.035992200E-1,4.261057824E-3,2.130528912E-3,9.587380104E-3
