"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.073636750E-1,1.065264456E-3,-1.278317347E-2,-7.030745596E-2
6.093651990E-1,-5.326322280E-4,-1.225054078E-2,-6.817692518E-2
6.113666830E-1,5.326322280E-4,-1.651159860E-2,-6.551376730E-2
6.133677770E-1,0.000000000E0,-1.225054078E-2,-6.285060197E-2
6.153689490E-1,5.326322280E-4,-1.331580617E-2,-6.018744037E-2
6.173691440E-1,1.065264456E-3,-1.225054078E-2,-5.645901710E-2
6.193697690E-1,2.663161140E-3,-9.587380104E-3,-5.326322466E-2
6.213707070E-1,1.597896684E-3,-6.924218964E-3,-4.900216311E-2
6.233714490E-1,0.000000000E0,-3.195793368E-3,-4.420847446E-2
6.253721520E-1,1.597896684E-3,-2.130528912E-3,-4.314320907E-2
6.273720350E-1,1.597896684E-3,0.000000000E0,-3.941478580E-2
6.293724250E-1,2.130528912E-3,2.130528912E-3,-3.515372798E-2
6.313731670E-1,5.326322280E-4,3.728425596E-3,-3.195793182E-2
6.333742220E-1,1.065264456E-3,5.858954508E-3,-2.822950855E-2
6.353751600E-1,4.261057824E-3,5.858954508E-3,-2.663161233E-2
6.373759410E-1,2.130528912E-3,5.858954508E-3,-2.450108156E-2
6.393772690E-1,4.793690052E-3,6.924218964E-3,-2.024002373E-2
6.413784020E-1,1.065264456E-3,3.728425596E-3,-1.757686399E-2
6.433794570E-1,4.261057824E-3,2.663161140E-3,-1.597896591E-2
6.453821520E-1,2.130528912E-3,2.130528912E-3,-1.384843793E-2
6.473834020E-1,5.326322280E-3,2.130528912E-3,-1.118527725E-2
6.493842610E-1,5.326322280E-4,0.000000000E0,-7.456851192E-3
6.513854330E-1,1.597896684E-3,-2.130528912E-3,-4.261057824E-3
6.533866830E-1,3.728425596E-3,-2.130528912E-3,-1.597896684E-3
6.553881280E-1,1.065264456E-3,-5.326322280E-3,2.130528912E-3
6.573904330E-1,2.130528912E-3,-2.130528912E-3,5.858954508E-3
6.593921520E-1,1.065264456E-3,-1.065264456E-3,7.989482954E-3
6.613940270E-1,1.597896684E-3,-1.597896684E-3,8.522115648E-3
6.633958630E-1,2.663161140E-3,-2.130528912E-3,1.118527725E-2
6.653980890E-1,1.065264456E-3,-1.065264456E-3,1.384843793E-2
6.674000420E-1,2.130528912E-3,2.663161140E-3,1.331580617E-2
6.694016440E-1,2.130528912E-3,2.130528912E-3,1.438106969E-2
6.714026990E-1,2.130528912E-3,1.065264456E-3,1.331580617E-2
6.734036750E-1,3.195793368E-3,3.195793368E-3,1.278317347E-2
6.754053940E-1,2.663161140E-3,4.261057824E-3,1.597896591E-2
6.774060970E-1,5.858954508E-3,4.261057824E-3,1.704423130E-2
6.794072690E-1,3.728425596E-3,4.793690052E-3,1.651159860E-2
6.814083240E-1,2.663161140E-3,3.728425596E-3,1.651159860E-2
6.834089100E-1,2.130528912E-3,2.663161140E-3,1.757686399E-2
6.854098860E-1,2.130528912E-3,2.130528912E-3,1.970739290E-2
6.874098860E-1,2.663161140E-3,2.130528912E-3,2.290318534E-2
6.894101210E-1,5.326322280E-4,-1.597896684E-3,2.396845073E-2
6.914104330E-1,2.130528912E-3,-3.195793368E-3,2.503371425E-2
6.934109020E-1,2.663161140E-3,-2.663161140E-3,2.556634694E-2
6.954114490E-1,1.597896684E-3,-6.391586736E-3,2.450108156E-2
6.974117220E-1,1.065264456E-3,-5.326322280E-3,2.450108156E-2
6.994123080E-1,1.597896684E-3,-3.728425596E-3,2.822950855E-2
7.014132070E-1,2.130528912E-3,-4.793690052E-3,3.142530099E-2
7.034144570E-1,4.261057824E-3,-1.597896684E-3,3.142530099E-2
7.054164490E-1,1.065264456E-3,-5.326322280E-4,3.195793182E-2
7.074176210E-1,4.793690052E-3,1.065264456E-3,2.982740477E-2
7.094193390E-1,2.663161140E-3,2.130528912E-3,2.929477207E-2
7.114200420E-1,1.065264456E-3,5.326322280E-3,3.142530099E-2
7.134215270E-1,2.130528912E-3,5.326322280E-3,2.982740477E-2
7.154222690E-1,3.195793368E-3,6.924218964E-3,2.822950855E-2
7.174239880E-1,3.728425596E-3,9.054748341E-3,2.716424316E-2
7.194247690E-1,2.130528912E-3,9.587380104E-3,2.876213938E-2
7.214264100E-1,4.261057824E-3,1.171790902E-2,2.716424316E-2
7.234278940E-1,2.130528912E-3,1.065264456E-2,2.822950855E-2
7.254303550E-1,3.195793368E-3,1.225054078E-2,2.769687586E-2
7.274325030E-1,3.728425596E-3,7.989482954E-3,2.556634694E-2
7.294344960E-1,2.663161140E-3,4.793690052E-3,2.556634694E-2
7.314362920E-1,2.130528912E-3,4.261057824E-3,2.343581803E-2
7.334389100E-1,1.597896684E-3,3.728425596E-3,2.237055451E-2
7.354414490E-1,2.130528912E-3,3.728425596E-3,1.970739290E-2
7.374433240E-1,1.065264456E-3,5.326322280E-4,1.917476021E-2
7.394450420E-1,1.065264456E-3,-3.195793368E-3,1.544633508E-2
7.414469960E-1,1.597896684E-3,-3.728425596E-3,1.544633508E-2
